BY COUNTY 


County,Total Eligible People,Courses Allocated,Vaccine Allocation%
Shelby,47416,23735,50.1
Davidson,32538,16288,50.1
Knox,29145,14589,50.1
Hamilton,26492,13261,50.1
Sullivan,14734,7375,50.1
Rutherford,11816,5914,50.1
Sumner,11130,5571,50.1
Williamson,10660,5336,50.1
Blount,10536,5274,50.1
Washington,9464,4737,50.1
Wilson,7764,3886,50.1
Cumberland,7524,3766,50.1
Bradley,7441,3724,50.0
Sevier,7133,3570,50.0
Montgomery,6916,3462,50.1
Madison,6531,3269,50.1
Anderson,6397,3202,50.1
Greene,5980,2993,50.1
Maury,5520,2763,50.1
Loudon,5479,2742,50.0
Putnam,5267,2636,50.0
Carter,5083,2544,50.0
Roane,4875,2440,50.1
Hamblen,4793,2399,50.1
Hawkins,4593,2299,50.1
McMinn,4287,2146,50.1
Jefferson,4216,2110,50.0
Coffee,4145,2074,50.0
Robertson,3943,1973,50.0
Gibson,3855,1929,50.0
Monroe,3513,1758,50.0
Campbell,3454,1729,50.1
Franklin,3321,1662,50.0
Tipton,3320,1661,50.0
Lawrence,3264,1633,50.0
Dickson,3231,1617,50.0
Fayette,3185,1594,50.0
Henry,3064,1533,50.0
Bedford,2933,1468,50.1
Warren,2883,1443,50.1
Cocke,2856,1429,50.0
Lincoln,2762,1382,50.0
Weakley,2721,1362,50.1
Dyer,2643,1323,50.1
Obion,2565,1284,50.1
Hardin,2497,1249,50.0
Giles,2412,1207,50.0
Rhea,2374,1188,50.0
Claiborne,2351,1176,50.0
Carroll,2308,1155,50.0
White,2265,1133,50.0
Marion,2182,1092,50.0
McNairy,2163,1082,50.0
Cheatham,2067,1034,50.0
Henderson,2030,1016,50.0
Marshall,1942,972,50.1
Hardeman,1846,924,50.1
Grainger,1810,906,50.1
Unicoi,1801,901,50.0
Overton,1781,891,50.0
Hickman,1665,833,50.0
Johnson,1623,812,50.0
Benton,1559,780,50.0
Lauderdale,1537,769,50.0
Humphreys,1487,744,50.0
Morgan,1455,728,50.0
Scott,1430,715,50.0
Macon,1423,712,50.0
DeKalb,1418,709,50.0
Fentress,1401,701,50.0
Polk,1385,693,50.0
Wayne,1321,661,50.0
Union,1316,658,50.0
Haywood,1254,627,50.0
Chester,1219,610,50.0
Smith,1209,605,50.0
Decatur,1179,590,50.0
Sequatchie,1159,580,50.0
Crockett,1144,572,50.0
Grundy,1093,547,50.0
Cannon,1049,525,50.0
Bledsoe,1044,522,50.0
Stewart,1012,506,50.0
Jackson,984,492,50.0
Lewis,973,487,50.1
Meigs,893,447,50.1
Clay,778,389,50.0
Houston,689,344,49.9
Perry,659,329,49.9
Pickett,566,283,50.0
Moore,566,283,50.0
Hancock,537,268,49.9
Trousdale,512,256,50.0
Lake,496,248,50.0
Van Buren,458,229,50.0



 BY POPULATION 


CATEGORY,Total Eligible People,Courses Allocated,Vaccine Allocation%
Aged 75+,431710,216065,50.0
