BY COUNTY 


County,Total Eligible People,Courses Allocated,Vaccine Allocation%
Kanawha,31349,5670,18.1
Berkeley,19815,3584,18.1
Cabell,18393,3327,18.1
Monongalia,17899,3237,18.1
Wood,16376,2962,18.1
Raleigh,15135,2737,18.1
Harrison,12490,2259,18.1
Mercer,12110,2190,18.1
Marion,10531,1904,18.1
Putnam,8998,1627,18.1
Jefferson,8979,1624,18.1
Fayette,8788,1589,18.1
Ohio,7626,1379,18.1
Wayne,7486,1354,18.1
Logan,6714,1214,18.1
Greenbrier,6611,1195,18.1
Preston,5797,1048,18.1
Mingo,5756,1041,18.1
Marshall,5635,1019,18.1
Hancock,5315,961,18.1
Randolph,5228,945,18.1
Mason,5164,934,18.1
Jackson,4879,882,18.1
Upshur,4742,857,18.1
Mineral,4666,844,18.1
McDowell,4516,816,18.1
Boone,4466,807,18.1
Nicholas,4265,771,18.1
Hampshire,4221,763,18.1
Wyoming,4136,748,18.1
Lincoln,3946,713,18.1
Brooke,3764,680,18.1
Barbour,3106,561,18.1
Morgan,3086,558,18.1
Wetzel,2991,541,18.1
Lewis,2982,539,18.1
Taylor,2879,520,18.1
Braxton,2665,482,18.1
Summers,2606,471,18.1
Roane,2580,466,18.1
Monroe,2517,455,18.1
Hardy,2452,443,18.1
Grant,2105,380,18.1
Gilmer,1797,325,18.1
Ritchie,1771,320,18.1
Clay,1648,298,18.1
Pocahontas,1628,294,18.1
Webster,1572,284,18.1
Doddridge,1534,277,18.1
Tyler,1519,274,18.0
Calhoun,1422,257,18.1
Pleasants,1360,246,18.1
Pendleton,1283,232,18.1
Tucker,1255,227,18.1
Wirt,1071,193,18.0



 BY POPULATION 


CATEGORY,Total Eligible People,Courses Allocated,Vaccine Allocation%
Aged 16+ and smoker,333625,60324,18.1
