BY COUNTY 


County,Total Eligible People,Courses Allocated,Vaccine Allocation%
Miami-Dade,16652,16652,100.0
Pinellas,13971,13971,100.0
Broward,12101,12101,100.0
Palm Beach,12083,12083,100.0
Hillsborough,10604,10604,100.0
Duval,7211,7211,100.0
Orange,6982,6982,100.0
Sarasota,6972,6972,100.0
Volusia,6431,6431,100.0
Lee,6006,6006,100.0
Brevard,5755,5755,100.0
Polk,4825,4825,100.0
Pasco,4580,4580,100.0
Manatee,3660,3660,100.0
Seminole,3581,3581,100.0
Collier,3287,3287,100.0
Lake,3284,3284,100.0
Escambia,3203,3203,100.0
Marion,3151,3151,100.0
Charlotte,2173,2173,100.0
St. Lucie,2082,2082,100.0
Citrus,2082,2082,100.0
Leon,1955,1955,100.0
Martin,1927,1927,100.0
Osceola,1777,1777,100.0
Hernando,1757,1757,100.0
Sumter,1731,1731,100.0
St. Johns,1685,1685,100.0
Clay,1637,1637,100.0
Indian River,1635,1635,100.0
Alachua,1604,1604,100.0
Highlands,1309,1309,100.0
Okaloosa,1301,1301,100.0
Santa Rosa,1019,1019,100.0
Bay,978,978,100.0
Flagler,874,874,100.0
Columbia,864,864,100.0
Putnam,523,523,100.0
Jackson,483,483,100.0
Walton,480,480,100.0
Nassau,449,449,100.0
Suwannee,390,390,100.0
Washington,311,311,100.0
Holmes,250,250,100.0
Madison,250,250,100.0
Calhoun,231,231,100.0
Bradford,226,226,100.0
Hendry,221,221,100.0
Okeechobee,184,184,100.0
Gadsden,179,179,100.0
Monroe,170,170,100.0
Gilchrist,155,155,100.0
Levy,151,151,100.0
DeSoto,145,145,100.0
Baker,140,140,100.0
Lafayette,120,120,100.0
Hardee,115,115,100.0
Jefferson,112,112,100.0
Taylor,108,108,100.0
Wakulla,99,99,100.0
Franklin,98,98,100.0
Gulf,95,95,100.0
Hamilton,95,95,100.0
Liberty,48,48,100.0



 BY POPULATION 


CATEGORY,Total Eligible People,Courses Allocated,Vaccine Allocation%
Long-term care facillity residents,168557,168557,100.0
