BY COUNTY 


County,Total Eligible People,Courses Allocated,Vaccine Allocation%
Douglas,45581,25143,55.2
Lancaster,22928,12647,55.2
Sarpy,6618,3650,55.2
Buffalo,3943,2175,55.2
Hall,3772,2080,55.1
Madison,2464,1359,55.2
Lincoln,1946,1073,55.1
Dodge,1903,1049,55.1
Adams,1845,1017,55.1
Scotts Bluff,1815,1001,55.2
Gage,1455,802,55.1
Platte,1449,799,55.1
Dawson,1003,553,55.1
York,803,442,55.0
Otoe,773,426,55.1
Washington,691,381,55.1
Seward,666,367,55.1
Custer,546,301,55.1
Holt,530,292,55.1
Saunders,515,284,55.1
Phelps,504,278,55.2
Cass,499,275,55.1
Red Willow,427,235,55.0
Dakota,404,222,55.0
Saline,363,200,55.1
Richardson,333,183,55.0
Knox,320,176,55.0
Jefferson,315,173,54.9
Cuming,278,153,55.0
Dawes,274,151,55.1
Wayne,275,151,54.9
Hamilton,269,148,55.0
Box Butte,249,137,55.0
Merrick,240,132,55.0
Cedar,235,129,54.9
Sheridan,232,127,54.7
Keith,232,127,54.7
Cheyenne,225,124,55.1
Pierce,220,121,55.0
Antelope,219,120,54.8
Thurston,210,115,54.8
Nemaha,206,113,54.9
Furnas,189,104,55.0
Burt,180,99,55.0
Colfax,181,99,54.7
Butler,170,93,54.7
Webster,142,78,54.9
Fillmore,140,77,55.0
Boone,137,75,54.7
Cherry,119,65,54.6
Nuckolls,118,65,55.1
Clay,105,57,54.3
Morrill,103,56,54.4
Kearney,100,55,55.0
Polk,101,55,54.5
Howard,98,54,55.1
Valley,96,52,54.2
Johnson,90,49,54.4
Thayer,83,45,54.2
Dixon,80,44,55.0
Chase,79,43,54.4
Brown,72,39,54.2
Franklin,58,31,53.4
Nance,58,31,53.4
Perkins,57,31,54.4
Harlan,51,28,54.9
Garden,49,27,55.1
Stanton,45,24,53.3
Pawnee,41,22,53.7
Boyd,38,20,52.6
Dundy,35,19,54.3
Kimball,32,17,53.1
Garfield,28,15,53.6
Sherman,29,15,51.7
Frontier,23,12,52.2
Rock,14,7,50.0
Deuel,10,5,50.0
Hooker,9,4,44.4
Greeley,7,3,42.9
Hitchcock,5,2,40.0
Gosper,2,1,50.0



 BY POPULATION 


CATEGORY,Total Eligible People,Courses Allocated,Vaccine Allocation%
Health care personnel,110749,61049,55.1
