BY COUNTY 


County,Total Eligible People,Courses Allocated,Vaccine Allocation%
Hennepin,9713,9713,100.0
Ramsey,4245,4245,100.0
Dakota,3286,3286,100.0
Anoka,2731,2731,100.0
Washington,1995,1995,100.0
St. Louis,1557,1557,100.0
Stearns,1235,1235,100.0
Olmsted,1207,1207,100.0
Scott,1133,1133,100.0
Wright,1048,1048,100.0
Carver,795,795,100.0
Sherburne,736,736,100.0
Blue Earth,521,521,100.0
Rice,516,516,100.0
Crow Wing,501,501,100.0
Clay,495,495,100.0
Otter Tail,454,454,100.0
Chisago,431,431,100.0
Winona,395,395,100.0
Beltrami,362,362,100.0
Goodhue,361,361,100.0
Itasca,352,352,100.0
Kandiyohi,334,334,100.0
Benton,313,313,100.0
Mower,310,310,100.0
Isanti,307,307,100.0
Douglas,292,292,100.0
Steele,286,286,100.0
McLeod,279,279,100.0
Carlton,278,278,100.0
Nicollet,265,265,100.0
Becker,265,265,100.0
Morrison,258,258,100.0
Polk,246,246,100.0
Freeborn,238,238,100.0
Pine,228,228,100.0
Cass,228,228,100.0
Le Sueur,220,220,100.0
Mille Lacs,202,202,100.0
Lyon,201,201,100.0
Brown,196,196,100.0
Todd,191,191,100.0
Meeker,180,180,100.0
Nobles,169,169,100.0
Wabasha,168,168,100.0
Hubbard,164,164,100.0
Fillmore,163,163,100.0
Dodge,161,161,100.0
Martin,155,155,100.0
Waseca,146,146,100.0
Houston,145,145,100.0
Kanabec,125,125,100.0
Aitkin,123,123,100.0
Roseau,120,120,100.0
Redwood,119,119,100.0
Sibley,116,116,100.0
Renville,114,114,100.0
Pennington,111,111,100.0
Faribault,108,108,100.0
Wadena,106,106,100.0
Koochiching,98,98,100.0
Chippewa,93,93,100.0
Cottonwood,88,88,100.0
Watonwan,86,86,100.0
Pope,86,86,100.0
Lake,82,82,100.0
Jackson,78,78,100.0
Yellow Medicine,77,77,100.0
Stevens,76,76,100.0
Marshall,73,73,100.0
Swift,73,73,100.0
Rock,73,73,100.0
Pipestone,72,72,100.0
Clearwater,69,69,100.0
Murray,65,65,100.0
Lac qui Parle,52,52,100.0
Norman,51,51,100.0
Wilkin,49,49,100.0
Grant,46,46,100.0
Lincoln,44,44,100.0
Mahnomen,43,43,100.0
Cook,42,42,100.0
Big Stone,39,39,100.0
Kittson,34,34,100.0
Red Lake,31,31,100.0
Lake of the Woods,29,29,100.0
Traverse,26,26,100.0



 BY POPULATION 


CATEGORY,Total Eligible People,Courses Allocated,Vaccine Allocation%
Aged under 65 w cancer,43374,43374,100.0
