BY COUNTY 


County,Total Eligible People,Courses Allocated,Vaccine Allocation%
Polk,5556,5556,100.0
Linn,2457,2457,100.0
Johnson,2119,2119,100.0
Scott,1836,1836,100.0
Black Hawk,1573,1573,100.0
Story,1371,1371,100.0
Woodbury,1102,1102,100.0
Dallas,1010,1010,100.0
Dubuque,997,997,100.0
Pottawattamie,940,940,100.0
Warren,529,529,100.0
Clinton,444,444,100.0
Muscatine,440,440,100.0
Cerro Gordo,388,388,100.0
Sioux,381,381,100.0
Des Moines,377,377,100.0
Marshall,374,374,100.0
Wapello,356,356,100.0
Webster,338,338,100.0
Marion,333,333,100.0
Jasper,325,325,100.0
Lee,303,303,100.0
Bremer,260,260,100.0
Boone,260,260,100.0
Plymouth,243,243,100.0
Benton,235,235,100.0
Winneshiek,217,217,100.0
Buena Vista,216,216,100.0
Mahaska,214,214,100.0
Washington,209,209,100.0
Jefferson,201,201,100.0
Poweshiek,200,200,100.0
Buchanan,198,198,100.0
Henry,192,192,100.0
Carroll,185,185,100.0
Jones,180,180,100.0
Fayette,179,179,100.0
Cedar,168,168,100.0
Jackson,165,165,100.0
Crawford,165,165,100.0
Tama,153,153,100.0
Madison,152,152,100.0
Iowa,152,152,100.0
Clay,151,151,100.0
Hardin,149,149,100.0
Delaware,147,147,100.0
Clayton,142,142,100.0
Dickinson,142,142,100.0
Floyd,137,137,100.0
Mills,137,137,100.0
Hamilton,136,136,100.0
Kossuth,128,128,100.0
Page,127,127,100.0
Union,127,127,100.0
Harrison,125,125,100.0
Butler,125,125,100.0
O'Brien,122,122,100.0
Grundy,113,113,100.0
Allamakee,112,112,100.0
Cass,111,111,100.0
Wright,109,109,100.0
Lyon,108,108,100.0
Louisa,106,106,100.0
Appanoose,106,106,100.0
Chickasaw,103,103,100.0
Winnebago,99,99,100.0
Shelby,98,98,100.0
Hancock,94,94,100.0
Mitchell,94,94,100.0
Montgomery,91,91,100.0
Emmet,90,90,100.0
Cherokee,90,90,100.0
Franklin,89,89,100.0
Guthrie,89,89,100.0
Keokuk,88,88,100.0
Humboldt,85,85,100.0
Clarke,85,85,100.0
Decatur,83,83,100.0
Davis,82,82,100.0
Howard,80,80,100.0
Monona,80,80,100.0
Sac,79,79,100.0
Palo Alto,78,78,100.0
Greene,76,76,100.0
Calhoun,76,76,100.0
Lucas,75,75,100.0
Monroe,71,71,100.0
Worth,68,68,100.0
Adair,62,62,100.0
Ida,59,59,100.0
Van Buren,59,59,100.0
Fremont,58,58,100.0
Wayne,56,56,100.0
Pocahontas,55,55,100.0
Taylor,54,54,100.0
Osceola,49,49,100.0
Audubon,46,46,100.0
Ringgold,43,43,100.0
Adams,30,30,100.0



 BY POPULATION 


CATEGORY,Total Eligible People,Courses Allocated,Vaccine Allocation%
Aged 15-49 and prgnant,32967,32967,100.0
