BY COUNTY 


County,Total Eligible People,Courses Allocated,Vaccine Allocation%
Jefferson,63176,41959,66.4
Fayette,24366,16183,66.4
Kenton,10459,6946,66.4
Warren,8562,5686,66.4
McCracken,4552,3023,66.4
Boone,4481,2976,66.4
Pulaski,4460,2962,66.4
Daviess,4358,2894,66.4
Christian,4171,2770,66.4
Hardin,4165,2766,66.4
Madison,3516,2335,66.4
Campbell,3285,2181,66.4
Franklin,3252,2159,66.4
Laurel,3166,2102,66.4
Oldham,2750,1826,66.4
Pike,2672,1774,66.4
Boyd,2598,1725,66.4
Barren,2546,1690,66.4
Perry,2229,1480,66.4
Floyd,2116,1405,66.4
Hopkins,2111,1402,66.4
Whitley,1826,1212,66.4
Henderson,1778,1180,66.4
Scott,1768,1174,66.4
Jessamine,1761,1169,66.4
Nelson,1693,1124,66.4
Boyle,1652,1097,66.4
Greenup,1441,957,66.4
Clark,1389,922,66.4
Shelby,1374,912,66.4
Knox,1293,858,66.4
Marshall,1276,847,66.4
Graves,1236,820,66.3
Montgomery,1151,764,66.4
Taylor,1143,759,66.4
Lawrence,1118,742,66.4
Bullitt,1098,729,66.4
Harlan,1095,727,66.4
Rowan,1093,725,66.3
Bell,1090,723,66.3
Muhlenberg,992,658,66.3
Letcher,973,646,66.4
Mason,966,641,66.4
Johnson,915,607,66.3
Calloway,890,591,66.4
Carter,879,583,66.3
Logan,821,545,66.4
Woodford,805,534,66.3
Grant,796,528,66.3
Grayson,749,497,66.4
Wayne,718,476,66.3
Ohio,703,466,66.3
Harrison,700,464,66.3
Lincoln,696,462,66.4
Marion,668,443,66.3
Clay,626,415,66.3
Breckinridge,621,412,66.3
Casey,619,411,66.4
Adair,597,396,66.3
Bourbon,595,395,66.4
Allen,593,393,66.3
Hart,578,383,66.3
Mercer,569,377,66.3
Simpson,567,376,66.3
Rockcastle,565,375,66.4
Union,505,335,66.3
Russell,492,326,66.3
Estill,489,324,66.3
Fleming,474,314,66.2
Caldwell,454,301,66.3
Morgan,439,291,66.3
Trigg,430,285,66.3
Clinton,420,278,66.2
Breathitt,418,277,66.3
Powell,406,269,66.3
Anderson,391,259,66.2
Green,368,244,66.3
Meade,366,243,66.4
Leslie,359,238,66.3
Carroll,329,218,66.3
Monroe,324,215,66.4
Magoffin,305,202,66.2
Pendleton,301,199,66.1
Crittenden,293,194,66.2
Garrard,273,181,66.3
McCreary,271,179,66.1
Livingston,266,176,66.2
Webster,259,172,66.4
Jackson,246,163,66.3
Larue,242,160,66.1
Martin,235,156,66.4
Knott,233,154,66.1
Henry,229,152,66.4
Bracken,229,152,66.4
Lewis,228,151,66.2
Spencer,223,148,66.4
Butler,217,144,66.4
Washington,214,142,66.4
Edmonson,211,140,66.4
Todd,207,137,66.2
Bath,205,136,66.3
Lyon,197,130,66.0
Cumberland,191,126,66.0
McLean,166,110,66.3
Owen,166,110,66.3
Hancock,165,109,66.1
Metcalfe,158,104,65.8
Wolfe,146,96,65.8
Owsley,145,96,66.2
Gallatin,135,89,65.9
Lee,119,79,66.4
Trimble,112,74,66.1
Elliott,111,73,65.8
Nicholas,109,72,66.1
Menifee,106,70,66.0
Ballard,106,70,66.0
Fulton,104,69,66.3
Carlisle,68,45,66.2
Hickman,67,44,65.7
Robertson,17,11,64.7



 BY POPULATION 


CATEGORY,Total Eligible People,Courses Allocated,Vaccine Allocation%
Health care personnel,221406,146991,66.4
