BY COUNTY 


County,Total Eligible People,Courses Allocated,Vaccine Allocation%
King,134825,77980,57.8
Pierce,45981,26594,57.8
Spokane,36843,21309,57.8
Snohomish,32267,18662,57.8
Clark,19176,11091,57.8
Yakima,12251,7085,57.8
Thurston,11802,6826,57.8
Kitsap,11482,6641,57.8
Benton,10619,6141,57.8
Whatcom,8704,5034,57.8
Chelan,6190,3580,57.8
Skagit,5568,3220,57.8
Cowlitz,4281,2476,57.8
Grant,3910,2261,57.8
Lewis,3778,2185,57.8
Franklin,3190,1845,57.8
Clallam,3023,1748,57.8
Grays Harbor,2701,1562,57.8
Walla Walla,2652,1533,57.8
Okanogan,2207,1276,57.8
Mason,2025,1171,57.8
Whitman,2001,1157,57.8
Island,1669,965,57.8
Kittitas,1647,952,57.8
Stevens,1503,869,57.8
Douglas,1156,668,57.8
Asotin,737,426,57.8
Pacific,641,370,57.7
Jefferson,605,349,57.7
Adams,414,239,57.7
Klickitat,370,214,57.8
Pend Oreille,275,159,57.8
San Juan,255,147,57.6
Lincoln,167,96,57.5
Ferry,160,92,57.5
Skamania,150,86,57.3
Columbia,67,38,56.7
Wahkiakum,45,26,57.8
Garfield,15,8,53.3



 BY POPULATION 


CATEGORY,Total Eligible People,Courses Allocated,Vaccine Allocation%
Health care personnel,375352,217081,57.8
