BY COUNTY 


County,Total Eligible People,Courses Allocated,Vaccine Allocation%
Salt Lake,5670,5670,100.0
Utah,2568,2568,100.0
Davis,1930,1930,100.0
Weber,1500,1500,100.0
Washington,1314,1314,100.0
Cache,641,641,100.0
Iron,581,581,100.0
Box Elder,217,217,100.0
Tooele,190,190,100.0
Carbon,165,165,100.0
Wasatch,158,158,100.0
Sevier,122,122,100.0
Uintah,90,90,100.0
Juab,83,83,100.0
Sanpete,70,70,100.0
Summit,66,66,100.0
Millard,60,60,100.0
Duchesne,53,53,100.0
Morgan,47,47,100.0
Emery,39,39,100.0
San Juan,35,35,100.0
Grand,30,30,100.0
Kane,13,13,100.0
Wayne,10,10,100.0



 BY POPULATION 


CATEGORY,Total Eligible People,Courses Allocated,Vaccine Allocation%
Long-term care facillity residents,15652,15652,100.0
