BY COUNTY 


County,Total Eligible People,Courses Allocated,Vaccine Allocation%
Cook,1177044,153871,13.1
Will,163889,21424,13.1
DuPage,161225,21076,13.1
Lake,143770,18794,13.1
Kane,122989,16077,13.1
St. Clair,76392,9986,13.1
Madison,71951,9405,13.1
McHenry,71451,9340,13.1
Winnebago,66223,8657,13.1
Peoria,53612,7008,13.1
Champaign,47955,6269,13.1
Sangamon,44350,5797,13.1
Rock Island,39156,5118,13.1
McLean,38186,4991,13.1
Kankakee,33394,4365,13.1
Tazewell,33041,4319,13.1
LaSalle,31998,4183,13.1
Kendall,31871,4166,13.1
Macon,26990,3528,13.1
DeKalb,24406,3190,13.1
Vermilion,23551,3078,13.1
Williamson,17511,2289,13.1
Adams,16657,2177,13.1
Jackson,15682,2050,13.1
Knox,14267,1865,13.1
Coles,13827,1807,13.1
Whiteside,13796,1803,13.1
Stephenson,12748,1666,13.1
Henry,12458,1628,13.1
Ogle,12438,1625,13.1
Boone,12431,1625,13.1
Grundy,11981,1566,13.1
Franklin,11497,1502,13.1
Macoupin,11171,1460,13.1
Jefferson,11021,1440,13.1
Fulton,10047,1313,13.1
Marion,9935,1298,13.1
Randolph,9740,1273,13.1
Christian,9593,1254,13.1
Livingston,9508,1242,13.1
Clinton,9463,1237,13.1
Morgan,9186,1200,13.1
Lee,8893,1162,13.1
Woodford,8400,1098,13.1
Montgomery,8342,1090,13.1
Bureau,8319,1087,13.1
Monroe,8225,1075,13.1
Iroquois,7744,1012,13.1
Logan,7630,997,13.1
Effingham,7584,991,13.1
McDonough,7569,989,13.1
Saline,6533,854,13.1
Perry,6459,844,13.1
Fayette,6068,793,13.1
Jersey,5570,728,13.1
Shelby,5494,718,13.1
Crawford,4916,642,13.1
Douglas,4873,637,13.1
Lawrence,4744,620,13.1
Union,4702,614,13.1
Jo Daviess,4614,603,13.1
Warren,4609,602,13.1
Bond,4572,597,13.1
Edgar,4475,585,13.1
Hancock,4249,555,13.1
Pike,4205,549,13.1
De Witt,4127,539,13.1
Clark,4113,537,13.1
Wayne,4079,533,13.1
Richland,4052,529,13.1
Mercer,3998,522,13.1
Massac,3789,495,13.1
Piatt,3774,493,13.1
White,3726,487,13.1
Carroll,3614,472,13.1
Greene,3575,467,13.1
Mason,3563,465,13.1
Moultrie,3553,464,13.1
Ford,3556,464,13.0
Clay,3473,454,13.1
Washington,3480,454,13.0
Johnson,3426,447,13.0
Cass,3361,439,13.1
Marshall,3023,395,13.1
Menard,2962,387,13.1
Wabash,2926,382,13.1
Cumberland,2839,371,13.1
Jasper,2443,319,13.1
Brown,2056,268,13.0
Alexander,1955,255,13.0
Schuyler,1944,254,13.1
Hamilton,1912,249,13.0
Henderson,1808,236,13.1
Pulaski,1694,221,13.0
Edwards,1612,210,13.0
Gallatin,1410,184,13.0
Putnam,1363,178,13.1
Stark,1354,177,13.1
Scott,1256,164,13.1
Calhoun,1205,157,13.0
Pope,1138,148,13.0
Hardin,1103,144,13.1



 BY POPULATION 


CATEGORY,Total Eligible People,Courses Allocated,Vaccine Allocation%
Aged 18-64 w cormorbidities,2986452,390364,13.1
