BY COUNTY 


County,Total Eligible People,Courses Allocated,Vaccine Allocation%
Polk,55690,14113,25.3
Linn,28226,7153,25.3
Scott,22941,5813,25.3
Black Hawk,19080,4835,25.3
Johnson,18219,4617,25.3
Woodbury,14779,3745,25.3
Pottawattamie,12482,3163,25.3
Story,12374,3135,25.3
Dubuque,12331,3125,25.3
Dallas,8512,2157,25.3
Clinton,6323,1602,25.3
Des Moines,5934,1503,25.3
Cerro Gordo,5580,1414,25.3
Wapello,5545,1405,25.3
Warren,5480,1388,25.3
Webster,5033,1275,25.3
Muscatine,4995,1265,25.3
Lee,4932,1249,25.3
Marshall,4629,1173,25.3
Jasper,4432,1123,25.3
Marion,3935,997,25.3
Sioux,3682,933,25.3
Boone,3423,867,25.3
Benton,3039,770,25.3
Mahaska,2950,747,25.3
Plymouth,2929,742,25.3
Bremer,2800,709,25.3
Henry,2712,687,25.3
Washington,2593,657,25.3
Fayette,2567,650,25.3
Buchanan,2550,646,25.3
Jones,2489,630,25.3
Winneshiek,2380,603,25.3
Carroll,2368,600,25.3
Jackson,2346,594,25.3
Jefferson,2331,590,25.3
Buena Vista,2322,588,25.3
Poweshiek,2272,575,25.3
Tama,2270,575,25.3
Crawford,2255,571,25.3
Delaware,2156,546,25.3
Dickinson,2138,541,25.3
Clayton,2134,540,25.3
Page,2132,540,25.3
Hardin,2104,533,25.3
Clay,2064,523,25.3
Cedar,2051,519,25.3
Floyd,2010,509,25.3
Iowa,1928,488,25.3
Madison,1874,474,25.3
Kossuth,1799,455,25.3
Cass,1786,452,25.3
Harrison,1785,452,25.3
Hamilton,1775,449,25.3
Allamakee,1746,442,25.3
Butler,1726,437,25.3
Appanoose,1695,429,25.3
Mills,1651,418,25.3
O'Brien,1639,415,25.3
Wright,1589,402,25.3
Union,1574,398,25.3
Cherokee,1558,394,25.3
Chickasaw,1528,387,25.3
Louisa,1429,362,25.3
Shelby,1402,355,25.3
Emmet,1380,349,25.3
Grundy,1375,348,25.3
Franklin,1362,345,25.3
Montgomery,1358,344,25.3
Calhoun,1331,337,25.3
Guthrie,1279,324,25.3
Winnebago,1276,323,25.3
Mitchell,1265,320,25.3
Clarke,1235,312,25.3
Lyon,1226,310,25.3
Hancock,1223,309,25.3
Keokuk,1219,308,25.3
Monona,1204,305,25.3
Humboldt,1199,303,25.3
Sac,1175,297,25.3
Decatur,1145,290,25.3
Howard,1137,288,25.3
Davis,1108,280,25.3
Monroe,1098,278,25.3
Greene,1068,270,25.3
Lucas,1029,260,25.3
Palo Alto,992,251,25.3
Worth,909,230,25.3
Adair,910,230,25.3
Van Buren,902,228,25.3
Fremont,895,226,25.3
Pocahontas,873,221,25.3
Ida,870,220,25.3
Wayne,845,214,25.3
Taylor,777,196,25.2
Osceola,762,193,25.3
Audubon,728,184,25.3
Ringgold,585,148,25.3
Adams,474,120,25.3



 BY POPULATION 


CATEGORY,Total Eligible People,Courses Allocated,Vaccine Allocation%
Aged 16+ and smoker,393217,99605,25.3
