BY COUNTY 


County,Total Eligible People,Courses Allocated,Vaccine Allocation%
Wayne,15206,15206,100.0
Oakland,9975,9975,100.0
Macomb,7172,7172,100.0
Kent,5053,5053,100.0
Genesee,3180,3180,100.0
Washtenaw,2861,2861,100.0
Ingham,2266,2266,100.0
Ottawa,2234,2234,100.0
Kalamazoo,2049,2049,100.0
Saginaw,1496,1496,100.0
Livingston,1479,1479,100.0
Muskegon,1351,1351,100.0
St. Clair,1242,1242,100.0
Jackson,1237,1237,100.0
Berrien,1202,1202,100.0
Monroe,1167,1167,100.0
Calhoun,1046,1046,100.0
Allegan,906,906,100.0
Eaton,853,853,100.0
Bay,812,812,100.0
Lenawee,767,767,100.0
Grand Traverse,719,719,100.0
Lapeer,686,686,100.0
Midland,650,650,100.0
Clinton,611,611,100.0
Van Buren,588,588,100.0
Isabella,551,551,100.0
Shiawassee,533,533,100.0
Marquette,520,520,100.0
Ionia,501,501,100.0
Montcalm,494,494,100.0
St. Joseph,474,474,100.0
Barry,472,472,100.0
Tuscola,413,413,100.0
Cass,402,402,100.0
Newaygo,377,377,100.0
Hillsdale,357,357,100.0
Branch,339,339,100.0
Mecosta,337,337,100.0
Sanilac,322,322,100.0
Gratiot,319,319,100.0
Chippewa,293,293,100.0
Delta,281,281,100.0
Houghton,281,281,100.0
Wexford,259,259,100.0
Emmet,258,258,100.0
Huron,244,244,100.0
Clare,239,239,100.0
Mason,226,226,100.0
Alpena,222,222,100.0
Oceana,206,206,100.0
Charlevoix,204,204,100.0
Cheboygan,198,198,100.0
Dickinson,198,198,100.0
Gladwin,197,197,100.0
Iosco,196,196,100.0
Otsego,191,191,100.0
Manistee,191,191,100.0
Roscommon,186,186,100.0
Osceola,182,182,100.0
Antrim,181,181,100.0
Menominee,180,180,100.0
Leelanau,169,169,100.0
Ogemaw,163,163,100.0
Kalkaska,137,137,100.0
Benzie,137,137,100.0
Arenac,117,117,100.0
Gogebic,117,117,100.0
Missaukee,117,117,100.0
Crawford,108,108,100.0
Presque Isle,99,99,100.0
Lake,92,92,100.0
Iron,87,87,100.0
Mackinac,84,84,100.0
Alcona,81,81,100.0
Montmorency,72,72,100.0
Alger,71,71,100.0
Baraga,66,66,100.0
Oscoda,64,64,100.0
Schoolcraft,63,63,100.0
Luce,49,49,100.0
Ontonagon,46,46,100.0
Keweenaw,16,16,100.0



 BY POPULATION 


CATEGORY,Total Eligible People,Courses Allocated,Vaccine Allocation%
Aged under 65 w cancer,79787,79787,100.0
