BY COUNTY 


County,Total Eligible People,Courses Allocated,Vaccine Allocation%
Baltimore,7783,7783,100.0
Montgomery,7241,7241,100.0
Baltimore City,6524,6524,100.0
Prince George's,4760,4760,100.0
Anne Arundel,3460,3460,100.0
Howard,2098,2098,100.0
Carroll,1554,1554,100.0
Washington,1527,1527,100.0
Frederick,1464,1464,100.0
Harford,1406,1406,100.0
Allegany,872,872,100.0
Charles,862,862,100.0
Wicomico,777,777,100.0
Cecil,620,620,100.0
St. Mary's,521,521,100.0
Worcester,362,362,100.0
Calvert,356,356,100.0
Garrett,304,304,100.0
Talbot,296,296,100.0
Kent,243,243,100.0
Dorchester,210,210,100.0
Caroline,210,210,100.0
Somerset,198,198,100.0
Queen Anne's,154,154,100.0



 BY POPULATION 


CATEGORY,Total Eligible People,Courses Allocated,Vaccine Allocation%
Long-term care facillity residents,43802,43802,100.0
