BY COUNTY 


County,Total Eligible People,Courses Allocated,Vaccine Allocation%
Wayne,287750,65190,22.7
Macomb,133389,30219,22.7
Oakland,122965,27858,22.7
Kent,75839,17181,22.7
Genesee,61410,13912,22.7
Ingham,42831,9703,22.7
Kalamazoo,37855,8576,22.7
Washtenaw,36896,8358,22.7
Ottawa,31516,7140,22.7
Saginaw,27808,6300,22.7
Muskegon,27240,6171,22.7
Jackson,24186,5479,22.7
St. Clair,23232,5263,22.7
Livingston,21574,4887,22.7
Berrien,20976,4752,22.7
Monroe,20546,4654,22.7
Calhoun,20137,4562,22.7
Bay,15270,3459,22.7
Eaton,15075,3415,22.7
Allegan,14517,3288,22.6
Lenawee,13517,3062,22.7
Grand Traverse,12782,2895,22.6
Isabella,11876,2690,22.7
Lapeer,11464,2597,22.7
Van Buren,10671,2417,22.7
Midland,10105,2289,22.7
Montcalm,10045,2275,22.6
Shiawassee,9952,2254,22.6
Marquette,9469,2145,22.7
Clinton,9414,2132,22.6
Ionia,9155,2074,22.7
St. Joseph,8491,1923,22.6
Barry,7743,1754,22.7
Tuscola,7741,1753,22.6
Newaygo,7285,1650,22.6
Hillsdale,6956,1575,22.6
Chippewa,6884,1559,22.6
Mecosta,6828,1546,22.6
Cass,6719,1522,22.7
Gratiot,6692,1516,22.7
Branch,6190,1402,22.6
Sanilac,5987,1356,22.6
Houghton,5589,1266,22.7
Delta,5028,1139,22.7
Clare,5015,1136,22.7
Wexford,4949,1121,22.7
Emmet,4645,1052,22.6
Mason,4239,960,22.6
Huron,4149,939,22.6
Alpena,4034,913,22.6
Cheboygan,3895,882,22.6
Gladwin,3773,854,22.6
Dickinson,3766,853,22.7
Oceana,3760,851,22.6
Iosco,3649,826,22.6
Otsego,3571,809,22.7
Osceola,3517,796,22.6
Roscommon,3500,792,22.6
Ogemaw,3307,749,22.6
Manistee,3306,748,22.6
Menominee,3277,742,22.6
Charlevoix,3250,736,22.6
Antrim,3109,704,22.6
Kalkaska,2700,611,22.6
Leelanau,2609,591,22.7
Gogebic,2461,557,22.6
Benzie,2358,534,22.6
Arenac,2271,514,22.6
Missaukee,2133,483,22.6
Crawford,2095,474,22.6
Lake,2013,456,22.7
Mackinac,1760,398,22.6
Presque Isle,1743,394,22.6
Iron,1622,367,22.6
Alcona,1468,332,22.6
Alger,1419,321,22.6
Montmorency,1361,308,22.6
Baraga,1340,303,22.6
Schoolcraft,1290,292,22.6
Oscoda,1158,262,22.6
Luce,1077,243,22.6
Ontonagon,889,201,22.6
Keweenaw,296,67,22.6



 BY POPULATION 


CATEGORY,Total Eligible People,Courses Allocated,Vaccine Allocation%
Aged 16+ and smoker,1374369,311329,22.7
