BY COUNTY 


County,Total Eligible People,Courses Allocated,Vaccine Allocation%
Kanawha,1611,1611,100.0
Monongalia,1292,1292,100.0
Berkeley,1123,1123,100.0
Cabell,955,955,100.0
Wood,732,732,100.0
Raleigh,640,640,100.0
Harrison,601,601,100.0
Mercer,538,538,100.0
Marion,525,525,100.0
Jefferson,517,517,100.0
Putnam,505,505,100.0
Ohio,375,375,100.0
Wayne,345,345,100.0
Fayette,343,343,100.0
Greenbrier,290,290,100.0
Preston,284,284,100.0
Logan,278,278,100.0
Marshall,244,244,100.0
Jackson,238,238,100.0
Randolph,233,233,100.0
Mason,232,232,100.0
Hancock,229,229,100.0
Upshur,219,219,100.0
Mineral,219,219,100.0
Mingo,211,211,100.0
Nicholas,205,205,100.0
Boone,188,188,100.0
Brooke,185,185,100.0
Hampshire,183,183,100.0
Wyoming,179,179,100.0
Lincoln,176,176,100.0
Barbour,156,156,100.0
Taylor,138,138,100.0
McDowell,137,137,100.0
Morgan,135,135,100.0
Lewis,129,129,100.0
Wetzel,122,122,100.0
Summers,115,115,100.0
Roane,111,111,100.0
Braxton,111,111,100.0
Hardy,109,109,100.0
Monroe,99,99,100.0
Grant,91,91,100.0
Ritchie,77,77,100.0
Clay,73,73,100.0
Tyler,69,69,100.0
Doddridge,64,64,100.0
Webster,64,64,100.0
Gilmer,64,64,100.0
Pocahontas,60,60,100.0
Pleasants,57,57,100.0
Calhoun,56,56,100.0
Tucker,52,52,100.0
Wirt,45,45,100.0
Pendleton,45,45,100.0



 BY POPULATION 


CATEGORY,Total Eligible People,Courses Allocated,Vaccine Allocation%
Aged 15-49 and prgnant,16074,16074,100.0
