BY COUNTY 


County,Total Eligible People,Courses Allocated,Vaccine Allocation%
Douglas,68690,19011,27.7
Lancaster,32396,8966,27.7
Sarpy,17784,4922,27.7
Hall,7372,2040,27.7
Buffalo,5802,1605,27.7
Scotts Bluff,5007,1385,27.7
Dodge,4865,1346,27.7
Lincoln,4431,1226,27.7
Madison,4057,1122,27.7
Platte,3810,1054,27.7
Adams,3732,1032,27.7
Cass,3236,895,27.7
Gage,2578,713,27.7
Dawson,2524,698,27.7
Dakota,2494,690,27.7
Saunders,2326,643,27.6
Washington,2237,619,27.7
Seward,1904,526,27.6
Otoe,1757,486,27.7
Saline,1658,458,27.6
York,1532,424,27.7
Red Willow,1384,383,27.7
Box Butte,1351,373,27.6
Thurston,1280,354,27.7
Custer,1275,352,27.6
Colfax,1165,322,27.6
Dawes,1115,308,27.6
Richardson,1091,301,27.6
Wayne,1075,297,27.6
Cheyenne,1065,294,27.6
Holt,1029,284,27.6
Merrick,1001,277,27.7
Keith,990,274,27.7
Hamilton,960,265,27.6
Phelps,936,259,27.7
Cuming,911,252,27.7
Butler,894,247,27.6
Burt,878,243,27.7
Knox,868,240,27.6
Cedar,864,239,27.7
Jefferson,858,237,27.6
Nemaha,852,235,27.6
Pierce,838,231,27.6
Kearney,759,210,27.7
Howard,750,207,27.6
Clay,726,200,27.5
Antelope,703,194,27.6
Johnson,689,190,27.6
Sheridan,668,184,27.5
Stanton,647,179,27.7
Cherry,646,178,27.6
Fillmore,640,177,27.7
Furnas,610,168,27.5
Boone,587,162,27.6
Polk,587,162,27.6
Dixon,576,159,27.6
Morrill,565,156,27.6
Thayer,524,145,27.7
Nuckolls,486,134,27.6
Valley,471,130,27.6
Kimball,441,122,27.7
Nance,425,117,27.5
Chase,424,117,27.6
Webster,417,115,27.6
Harlan,402,111,27.6
Brown,394,109,27.7
Franklin,374,103,27.5
Hitchcock,356,98,27.5
Sherman,347,96,27.7
Pawnee,323,89,27.6
Frontier,308,85,27.6
Perkins,271,75,27.7
Greeley,245,67,27.3
Dundy,239,66,27.6
Garfield,215,59,27.4
Garden,215,59,27.4
Boyd,211,58,27.5
Deuel,209,57,27.3
Gosper,205,56,27.3
Rock,152,42,27.6
Sioux,135,37,27.4
Logan,107,29,27.1
Hayes,101,27,26.7
Wheeler,96,26,27.1
Grant,91,25,27.5
Banner,87,24,27.6
Hooker,78,21,26.9
Thomas,74,20,27.0
Keya Paha,72,19,26.4
Loup,68,18,26.5
McPherson,48,13,27.1
Blaine,49,13,26.5
Arthur,47,13,27.7



 BY POPULATION 


CATEGORY,Total Eligible People,Courses Allocated,Vaccine Allocation%
Aged 16+ and smoker,220732,61049,27.7
