BY COUNTY 


County,Total Eligible People,Courses Allocated,Vaccine Allocation%
Multnomah,6065,6065,100.0
Washington,4068,4068,100.0
Clackamas,3207,3207,100.0
Marion,2485,2485,100.0
Lane,2415,2415,100.0
Jackson,1577,1577,100.0
Deschutes,1416,1416,100.0
Linn,904,904,100.0
Douglas,783,783,100.0
Yamhill,769,769,100.0
Josephine,669,669,100.0
Polk,624,624,100.0
Benton,557,557,100.0
Umatilla,530,530,100.0
Klamath,525,525,100.0
Coos,482,482,100.0
Columbia,377,377,100.0
Lincoln,337,337,100.0
Clatsop,299,299,100.0
Union,204,204,100.0
Crook,191,191,100.0
Wasco,185,185,100.0
Tillamook,180,180,100.0
Jefferson,177,177,100.0
Malheur,177,177,100.0
Hood River,158,158,100.0
Curry,155,155,100.0
Baker,85,85,100.0
Morrow,77,77,100.0
Grant,49,49,100.0
Lake,49,49,100.0
Harney,42,42,100.0
Wallowa,39,39,100.0
Gilliam,14,14,100.0
Sherman,13,13,100.0
Wheeler,11,11,100.0



 BY POPULATION 


CATEGORY,Total Eligible People,Courses Allocated,Vaccine Allocation%
Aged under 65 w cancer,29895,29895,100.0
