BY COUNTY 


County,Total Eligible People,Courses Allocated,Vaccine Allocation%
Cass,1413,1413,100.0
Burleigh,763,763,100.0
Ward,531,531,100.0
Grand Forks,510,510,100.0
Morton,253,253,100.0
Williams,229,229,100.0
Stark,193,193,100.0
Stutsman,147,147,100.0
Richland,121,121,100.0
Rolette,111,111,100.0
Barnes,89,89,100.0
Mountrail,82,82,100.0
McLean,81,81,100.0
Ramsey,76,76,100.0
McKenzie,76,76,100.0
Walsh,73,73,100.0
Traill,67,67,100.0
Mercer,67,67,100.0
Bottineau,54,54,100.0
Pembina,51,51,100.0
Benson,46,46,100.0
Dickey,45,45,100.0
Sargent,45,45,100.0
Ransom,44,44,100.0
McHenry,43,43,100.0
Cavalier,33,33,100.0
Wells,31,31,100.0
Pierce,30,30,100.0
Foster,27,27,100.0
Bowman,26,26,100.0
LaMoure,26,26,100.0
Sioux,26,26,100.0
Renville,24,24,100.0
Kidder,24,24,100.0
Emmons,24,24,100.0
McIntosh,22,22,100.0
Dunn,21,21,100.0
Adams,18,18,100.0
Grant,18,18,100.0
Hettinger,17,17,100.0
Griggs,17,17,100.0
Eddy,16,16,100.0
Logan,16,16,100.0
Nelson,16,16,100.0
Burke,15,15,100.0
Golden Valley,14,14,100.0
Oliver,13,13,100.0
Steele,12,12,100.0
Divide,12,12,100.0
Towner,10,10,100.0
Sheridan,9,9,100.0
Billings,7,7,100.0
Slope,6,6,100.0



 BY POPULATION 


CATEGORY,Total Eligible People,Courses Allocated,Vaccine Allocation%
Aged under 65 w cancer,5740,5740,100.0
