BY COUNTY 


County,Total Eligible People,Courses Allocated,Vaccine Allocation%
Pulaski,55525,11781,21.2
Benton,34269,7271,21.2
Washington,34090,7233,21.2
Sebastian,21785,4622,21.2
Faulkner,20351,4318,21.2
Craighead,17324,3675,21.2
Garland,15281,3242,21.2
Saline,15099,3203,21.2
White,11757,2494,21.2
Jefferson,11578,2456,21.2
Lonoke,10521,2232,21.2
Pope,9561,2028,21.2
Crawford,9230,1958,21.2
Crittenden,8322,1765,21.2
Mississippi,7651,1623,21.2
Miller,7175,1522,21.2
Greene,6967,1478,21.2
Union,6105,1295,21.2
Boone,5857,1242,21.2
Independence,5823,1235,21.2
Baxter,5591,1186,21.2
Hot Spring,5455,1157,21.2
St. Francis,4878,1035,21.2
Ouachita,4310,914,21.2
Johnson,4291,910,21.2
Poinsett,4099,869,21.2
Carroll,4031,855,21.2
Columbia,3843,815,21.2
Hempstead,3654,775,21.2
Cleburne,3539,750,21.2
Clark,3515,745,21.2
Yell,3501,742,21.2
Logan,3462,734,21.2
Phillips,3374,715,21.2
Ashley,3176,673,21.2
Polk,3152,668,21.2
Conway,3099,657,21.2
Drew,3078,653,21.2
Jackson,3041,645,21.2
Franklin,2912,617,21.2
Sharp,2894,614,21.2
Arkansas,2826,599,21.2
Randolph,2763,586,21.2
Marion,2743,582,21.2
Madison,2681,568,21.2
Cross,2640,560,21.2
Grant,2590,549,21.2
Van Buren,2586,548,21.2
Lincoln,2541,539,21.2
Sevier,2516,533,21.2
Lawrence,2492,528,21.2
Clay,2380,504,21.2
Izard,2263,480,21.2
Howard,2222,471,21.2
Desha,2137,453,21.2
Little River,2063,437,21.2
Stone,2053,435,21.2
Fulton,1991,422,21.2
Chicot,1937,410,21.2
Lee,1914,406,21.2
Bradley,1858,394,21.2
Pike,1715,363,21.2
Scott,1600,339,21.2
Perry,1564,331,21.2
Nevada,1384,293,21.2
Montgomery,1343,284,21.1
Searcy,1289,273,21.2
Prairie,1271,269,21.2
Monroe,1247,264,21.2
Cleveland,1224,259,21.2
Newton,1215,257,21.2
Dallas,1123,238,21.2
Lafayette,1117,237,21.2
Woodruff,1098,232,21.1
Calhoun,904,191,21.1



 BY POPULATION 


CATEGORY,Total Eligible People,Courses Allocated,Vaccine Allocation%
Aged 16+ and smoker,458456,97236,21.2
