BY COUNTY 


County,Total Eligible People,Courses Allocated,Vaccine Allocation%
Minnehaha,27704,7288,26.3
Pennington,8548,2248,26.3
Brookings,6636,1745,26.3
Brown,5946,1564,26.3
Lincoln,5947,1564,26.3
Codington,5393,1418,26.3
Yankton,4898,1288,26.3
Beadle,3325,874,26.3
Davison,3028,796,26.3
Union,3009,791,26.3
Lawrence,2011,529,26.3
Meade,1867,491,26.3
Lake,1713,450,26.3
Hughes,1547,407,26.3
Oglala Lakota,1487,391,26.3
Grant,1192,313,26.3
Clay,1038,273,26.3
Roberts,1027,270,26.3
Moody,1009,265,26.3
Charles Mix,1006,264,26.2
Butte,798,209,26.2
Hutchinson,785,206,26.2
Kingsbury,772,203,26.3
Turner,747,196,26.2
Dewey,698,183,26.2
Todd,660,173,26.2
Day,644,169,26.2
Spink,583,153,26.2
Bon Homme,584,153,26.2
Marshall,578,152,26.3
Deuel,539,141,26.2
Walworth,531,139,26.2
Fall River,509,133,26.1
Clark,460,121,26.3
Tripp,418,109,26.1
Hamlin,414,108,26.1
McCook,404,106,26.2
Edmunds,396,104,26.3
Corson,394,103,26.1
Brule,393,103,26.2
Custer,386,101,26.2
Gregory,378,99,26.2
Aurora,342,89,26.0
Douglas,335,88,26.3
Hand,324,85,26.2
Perkins,309,81,26.2
Hanson,280,73,26.1
Lyman,276,72,26.1
McPherson,266,69,25.9
Sully,252,66,26.2
Jackson,246,64,26.0
Stanley,227,59,26.0
Potter,201,52,25.9
Bennett,194,51,26.3
Haakon,190,49,25.8
Campbell,182,47,25.8
Faulk,157,41,26.1
Ziebach,156,41,26.3
Miner,154,40,26.0
Jerauld,140,36,25.7
Hyde,139,36,25.9
Sanborn,132,34,25.8
Mellette,96,25,26.0
Buffalo,89,23,25.8
Harding,84,22,26.2
Jones,37,9,24.3



 BY POPULATION 


CATEGORY,Total Eligible People,Courses Allocated,Vaccine Allocation%
Frontline essential workers,105210,27645,26.3
