BY COUNTY 


County,Total Eligible People,Courses Allocated,Vaccine Allocation%
Bernalillo,136362,18976,13.9
DoÃƒÂ±a Ana,48531,6753,13.9
Sandoval,34631,4819,13.9
San Juan,31774,4421,13.9
McKinley,21286,2962,13.9
Santa Fe,21004,2922,13.9
Valencia,20557,2860,13.9
Lea,17281,2404,13.9
Chaves,16752,2331,13.9
Otero,15600,2170,13.9
Eddy,15217,2117,13.9
Curry,13209,1838,13.9
Rio Arriba,9735,1354,13.9
Cibola,8629,1200,13.9
San Miguel,7670,1067,13.9
Luna,6026,838,13.9
Taos,5150,716,13.9
Grant,4998,695,13.9
Roosevelt,4781,665,13.9
Socorro,4437,617,13.9
Torrance,4354,605,13.9
Lincoln,3389,471,13.9
Los Alamos,2866,398,13.9
Colfax,2289,318,13.9
Sierra,2025,281,13.9
Quay,1941,270,13.9
Guadalupe,1102,153,13.9
Mora,1071,149,13.9
Hidalgo,1052,146,13.9
Union,996,138,13.9
Catron,682,94,13.8
De Baca,448,62,13.8
Harding,173,24,13.9



 BY POPULATION 


CATEGORY,Total Eligible People,Courses Allocated,Vaccine Allocation%
Aged 18-64 w cormorbidities,466018,64834,13.9
