BY COUNTY 


County,Total Eligible People,Courses Allocated,Vaccine Allocation%
Bernalillo,81605,19402,23.8
DoÃƒÂ±a Ana,26847,6383,23.8
San Juan,20889,4966,23.8
Sandoval,18000,4279,23.8
Santa Fe,17551,4172,23.8
McKinley,11639,2767,23.8
Valencia,10176,2419,23.8
Otero,9866,2345,23.8
Lea,8659,2058,23.8
Chaves,8440,2006,23.8
Curry,7130,1695,23.8
Eddy,7032,1671,23.8
Rio Arriba,5547,1318,23.8
Cibola,4835,1149,23.8
Taos,4392,1044,23.8
San Miguel,4168,990,23.8
Luna,3441,818,23.8
Grant,3168,753,23.8
Roosevelt,2638,627,23.8
Lincoln,2612,621,23.8
Socorro,2517,598,23.8
Torrance,2496,593,23.8
Colfax,1724,409,23.7
Los Alamos,1648,391,23.7
Sierra,1513,359,23.7
Quay,1112,264,23.7
Mora,765,181,23.7
Hidalgo,583,138,23.7
Guadalupe,542,128,23.6
Union,503,119,23.7
Catron,439,104,23.7
De Baca,234,55,23.5
Harding,53,12,22.6



 BY POPULATION 


CATEGORY,Total Eligible People,Courses Allocated,Vaccine Allocation%
Aged 16+ and smoker,272764,64834,23.8
