BY COUNTY 


County,Total Eligible People,Courses Allocated,Vaccine Allocation%
Harris,494138,143714,29.1
Dallas,297786,86607,29.1
Bexar,225152,65482,29.1
Tarrant,219389,63806,29.1
Travis,118679,34516,29.1
Hidalgo,90248,26247,29.1
Collin,90242,26245,29.1
El Paso,88456,25726,29.1
Denton,84627,24612,29.1
Fort Bend,69781,20294,29.1
Montgomery,65466,19039,29.1
Williamson,54883,15962,29.1
Galveston,49103,14281,29.1
Cameron,40001,11633,29.1
Nueces,39488,11484,29.1
Bell,39056,11358,29.1
Brazoria,35969,10461,29.1
Lubbock,35804,10413,29.1
Webb,34209,9949,29.1
Jefferson,33742,9813,29.1
McLennan,31156,9061,29.1
Smith,28247,8215,29.1
Brazos,25462,7405,29.1
Hays,23701,6893,29.1
Johnson,19269,5604,29.1
Wichita,18800,5467,29.1
Ellis,17256,5018,29.1
Ector,16353,4756,29.1
Midland,16222,4717,29.1
Potter,16071,4674,29.1
Guadalupe,16018,4658,29.1
Taylor,15911,4627,29.1
Grayson,15446,4492,29.1
Gregg,15110,4394,29.1
Comal,14762,4293,29.1
Parker,14648,4260,29.1
Kaufman,13911,4045,29.1
Randall,13686,3980,29.1
Tom Green,12971,3772,29.1
Bowie,12449,3620,29.1
Hunt,11820,3437,29.1
Liberty,10830,3149,29.1
Angelina,10718,3117,29.1
Victoria,10653,3098,29.1
Walker,10603,3083,29.1
Henderson,10495,3052,29.1
Orange,10439,3036,29.1
Bastrop,10398,3024,29.1
Rockwall,9632,2801,29.1
Coryell,9489,2759,29.1
Nacogdoches,8716,2534,29.1
Starr,8470,2463,29.1
Harrison,8234,2394,29.1
Anderson,8107,2357,29.1
Wise,7767,2258,29.1
San Patricio,7617,2215,29.1
Rusk,7247,2107,29.1
Maverick,7074,2057,29.1
Lamar,6981,2030,29.1
Waller,6478,1884,29.1
Cherokee,6407,1863,29.1
Polk,6404,1862,29.1
Hardin,6201,1803,29.1
Hood,6177,1796,29.1
Van Zandt,6154,1789,29.1
Navarro,5982,1739,29.1
Val Verde,5822,1693,29.1
Kerr,5596,1627,29.1
Erath,5430,1579,29.1
Atascosa,5226,1519,29.1
Medina,5172,1504,29.1
Wood,5131,1492,29.1
Wilson,5055,1470,29.1
Caldwell,5001,1454,29.1
Burnet,4902,1425,29.1
Upshur,4850,1410,29.1
Hopkins,4801,1396,29.1
Wharton,4782,1390,29.1
Cooke,4723,1373,29.1
Howard,4649,1352,29.1
Chambers,4603,1338,29.1
Jim Wells,4587,1334,29.1
Brown,4579,1331,29.1
Matagorda,4525,1316,29.1
Fannin,4467,1299,29.1
Jasper,4454,1295,29.1
Washington,4274,1243,29.1
Hill,4247,1235,29.1
Bee,4229,1229,29.1
Kendall,4174,1213,29.1
