BY COUNTY 


County,Total Eligible People,Courses Allocated,Vaccine Allocation%
Fulton,4525,4525,100.0
DeKalb,2388,2388,100.0
Cobb,2066,2066,100.0
Chatham,1468,1468,100.0
Gwinnett,1381,1381,100.0
Cherokee,1071,1071,100.0
Bibb,1047,1047,100.0
Hall,952,952,100.0
Forsyth,951,951,100.0
Muscogee,810,810,100.0
Clayton,728,728,100.0
Richmond,643,643,100.0
Floyd,547,547,100.0
Houston,535,535,100.0
Glynn,531,531,100.0
Columbia,503,503,100.0
Clarke,466,466,100.0
Carroll,458,458,100.0
Whitfield,426,426,100.0
Walton,400,400,100.0
Fayette,392,392,100.0
Henry,392,392,100.0
Walker,367,367,100.0
Ware,364,364,100.0
Colquitt,326,326,100.0
Bulloch,312,312,100.0
Brooks,311,311,100.0
Dougherty,284,284,100.0
Rockdale,282,282,100.0
Douglas,279,279,100.0
Haralson,277,277,100.0
Jackson,276,276,100.0
Lowndes,269,269,100.0
Catoosa,269,269,100.0
Bartow,253,253,100.0
Spalding,243,243,100.0
Paulding,242,242,100.0
Sumter,241,241,100.0
Laurens,239,239,100.0
Toombs,234,234,100.0
Gordon,226,226,100.0
Tift,224,224,100.0
Troup,221,221,100.0
Thomas,197,197,100.0
Macon,191,191,100.0
Wayne,181,181,100.0
Coweta,177,177,100.0
Monroe,173,173,100.0
Emanuel,172,172,100.0
Polk,163,163,100.0
Johnson,161,161,100.0
Candler,160,160,100.0
Meriwether,154,154,100.0
Upson,153,153,100.0
Baldwin,151,151,100.0
Washington,148,148,100.0
Early,145,145,100.0
Dodge,145,145,100.0
Jones,136,136,100.0
Towns,133,133,100.0
Putnam,133,133,100.0
Telfair,132,132,100.0
Habersham,130,130,100.0
Butts,130,130,100.0
Hart,129,129,100.0
Miller,129,129,100.0
Lumpkin,128,128,100.0
Oconee,127,127,100.0
Greene,126,126,100.0
Franklin,125,125,100.0
Stephens,122,122,100.0
Burke,118,118,100.0
Coffee,117,117,100.0
Dade,117,117,100.0
Berrien,117,117,100.0
Union,115,115,100.0
Chattooga,112,112,100.0
Barrow,108,108,100.0
Pickens,106,106,100.0
Murray,105,105,100.0
Bryan,105,105,100.0
White,103,103,100.0
McDuffie,99,99,100.0
Tattnall,94,94,100.0
Cook,93,93,100.0
Twiggs,91,91,100.0
Long,89,89,100.0
Effingham,85,85,100.0
Rabun,85,85,100.0
Appling,83,83,100.0
Harris,79,79,100.0
Madison,79,79,100.0
Elbert,79,79,100.0
Worth,78,78,100.0
Clinch,78,78,100.0
Jefferson,78,78,100.0
Mitchell,77,77,100.0
Gilmer,75,75,100.0
Decatur,73,73,100.0
Dooly,72,72,100.0
Liberty,69,69,100.0
Irwin,69,69,100.0
Lamar,68,68,100.0
Heard,68,68,100.0
Camden,68,68,100.0
Crawford,68,68,100.0
Pulaski,67,67,100.0
Newton,66,66,100.0
Wilcox,66,66,100.0
Glascock,66,66,100.0
Bacon,63,63,100.0
Stewart,62,62,100.0
Jenkins,61,61,100.0
Ben Hill,60,60,100.0
Turner,59,59,100.0
Lanier,59,59,100.0
Taylor,58,58,100.0
Peach,58,58,100.0
Warren,57,57,100.0
Morgan,56,56,100.0
Bleckley,56,56,100.0
Screven,55,55,100.0
Crisp,55,55,100.0
Oglethorpe,52,52,100.0
Hancock,52,52,100.0
Jeff Davis,52,52,100.0
Marion,51,51,100.0
Calhoun,51,51,100.0
Lee,51,51,100.0
Wilkinson,49,49,100.0
Jasper,49,49,100.0
Brantley,49,49,100.0
Evans,49,49,100.0
Grady,49,49,100.0
Fannin,49,49,100.0
Randolph,48,48,100.0
Dawson,48,48,100.0
Clay,46,46,100.0
Terrell,45,45,100.0
Wilkes,36,36,100.0



 BY POPULATION 


CATEGORY,Total Eligible People,Courses Allocated,Vaccine Allocation%
Long-term care facillity residents,37540,37540,100.0
