BY COUNTY 


County,Total Eligible People,Courses Allocated,Vaccine Allocation%
Cumberland,66113,13497,20.4
York,24462,4994,20.4
Kennebec,22477,4588,20.4
Penobscot,21289,4346,20.4
Androscoggin,15253,3114,20.4
Aroostook,8369,1708,20.4
Hancock,6052,1235,20.4
Knox,5172,1055,20.4
Oxford,4771,974,20.4
Sagadahoc,4314,880,20.4
Somerset,3910,798,20.4
Franklin,3732,761,20.4
Waldo,3621,739,20.4
Lincoln,3383,690,20.4
Washington,3015,615,20.4
Piscataquis,1072,218,20.3



 BY POPULATION 


CATEGORY,Total Eligible People,Courses Allocated,Vaccine Allocation%
Other essential workers,197005,40212,20.4
