BY COUNTY 


County,Total Eligible People,Courses Allocated,Vaccine Allocation%
King,459316,83587,18.2
Pierce,129888,23637,18.2
Snohomish,105903,19272,18.2
Spokane,80908,14723,18.2
Clark,61941,11272,18.2
Thurston,55526,10104,18.2
Benton,39557,7198,18.2
Whatcom,35267,6417,18.2
Kitsap,35236,6412,18.2
Yakima,29847,5431,18.2
Skagit,18894,3438,18.2
Cowlitz,13850,2520,18.2
Chelan,11518,2096,18.2
Grant,11279,2052,18.2
Franklin,10048,1828,18.2
Lewis,10042,1827,18.2
Walla Walla,9349,1701,18.2
Grays Harbor,9281,1688,18.2
Clallam,9079,1652,18.2
Island,7820,1423,18.2
Kittitas,6694,1218,18.2
Mason,5666,1031,18.2
Whitman,5321,968,18.2
Okanogan,4351,791,18.2
Douglas,4103,746,18.2
Jefferson,3843,699,18.2
Stevens,3690,671,18.2
San Juan,2398,436,18.2
Asotin,2251,409,18.2
Pacific,2114,384,18.2
Klickitat,1722,313,18.2
Adams,1673,304,18.2
Pend Oreille,1440,262,18.2
Skamania,833,151,18.1
Lincoln,800,145,18.1
Ferry,630,114,18.1
Columbia,380,69,18.2
Wahkiakum,262,47,17.9
Garfield,239,43,18.0



 BY POPULATION 


CATEGORY,Total Eligible People,Courses Allocated,Vaccine Allocation%
Other essential workers,1192959,217079,18.2
