BY COUNTY 


County,Total Eligible People,Courses Allocated,Vaccine Allocation%
Greenville,125029,14791,11.8
Richland,110780,13105,11.8
Charleston,91430,10816,11.8
Horry,87605,10364,11.8
Spartanburg,77380,9154,11.8
Lexington,68506,8104,11.8
York,66877,7911,11.8
Berkeley,65063,7697,11.8
Anderson,57743,6831,11.8
Aiken,47021,5562,11.8
Dorchester,41591,4920,11.8
Florence,40625,4806,11.8
Sumter,31246,3696,11.8
Beaufort,30972,3664,11.8
Pickens,29284,3464,11.8
Orangeburg,27366,3237,11.8
Lancaster,26995,3193,11.8
Oconee,21365,2527,11.8
Laurens,20948,2478,11.8
Darlington,20248,2395,11.8
Greenwood,19737,2334,11.8
Georgetown,18106,2142,11.8
Kershaw,17426,2061,11.8
Cherokee,16660,1970,11.8
Chesterfield,14485,1713,11.8
Newberry,11297,1336,11.8
Colleton,10974,1298,11.8
Williamsburg,10648,1259,11.8
Dillon,9974,1179,11.8
Clarendon,9874,1168,11.8
Chester,9376,1109,11.8
Jasper,9028,1068,11.8
Edgefield,8961,1060,11.8
Marion,8836,1045,11.8
Union,8833,1044,11.8
Marlboro,8812,1042,11.8
Barnwell,7043,833,11.8
Fairfield,6606,781,11.8
Hampton,6465,764,11.8
Abbeville,5999,709,11.8
Saluda,5683,672,11.8
Lee,5404,639,11.8
Bamberg,4822,570,11.8
Calhoun,4159,492,11.8
Allendale,3135,370,11.8
McCormick,2757,326,11.8



 BY POPULATION 


CATEGORY,Total Eligible People,Courses Allocated,Vaccine Allocation%
Aged 18-64 w cormorbidities,1333174,157699,11.8
