BY COUNTY 


County,Total Eligible People,Courses Allocated,Vaccine Allocation%
Denver,229465,32442,14.1
Arapahoe,137778,19479,14.1
El Paso,115784,16370,14.1
Jefferson,100757,14245,14.1
Adams,90569,12805,14.1
Larimer,63628,8996,14.1
Douglas,62020,8768,14.1
Boulder,60364,8534,14.1
Weld,48552,6864,14.1
Mesa,26218,3706,14.1
Pueblo,24297,3435,14.1
Eagle,17327,2449,14.1
Broomfield,14965,2115,14.1
Garfield,12082,1708,14.1
La Plata,11938,1687,14.1
Summit,11858,1676,14.1
Pitkin,8391,1186,14.1
Routt,7562,1069,14.1
Montrose,5982,845,14.1
Fremont,4947,699,14.1
Gunnison,4330,612,14.1
Morgan,4302,608,14.1
Grand,3908,552,14.1
Chaffee,3729,527,14.1
Logan,3684,520,14.1
Montezuma,3352,473,14.1
Alamosa,3189,450,14.1
San Miguel,2919,412,14.1
Delta,2846,402,14.1
Teller,2576,364,14.1
Otero,2035,287,14.1
Las Animas,2007,283,14.1
Elbert,1991,281,14.1
Archuleta,1932,273,14.1
Clear Creek,1755,248,14.1
Moffat,1733,245,14.1
Prowers,1678,237,14.1
Rio Blanco,1477,208,14.1
Rio Grande,1317,186,14.1
Park,1204,170,14.1
Yuma,1075,151,14.0
Lake,965,136,14.1
Lincoln,891,125,14.0
Ouray,870,123,14.1
Kit Carson,863,122,14.1
Huerfano,688,97,14.1
Conejos,641,90,14.0
Gilpin,642,90,14.0
Saguache,512,72,14.1
Custer,386,54,14.0
Crowley,355,50,14.1
Baca,360,50,13.9
Washington,354,50,14.1
Bent,349,49,14.0
Phillips,322,45,14.0
Cheyenne,245,34,13.9
Sedgwick,219,30,13.7
Costilla,204,28,13.7
Jackson,173,24,13.9
Dolores,122,17,13.9
Hinsdale,108,15,13.9
San Juan,100,14,14.0
Kiowa,93,13,14.0
Mineral,69,9,13.0



 BY POPULATION 


CATEGORY,Total Eligible People,Courses Allocated,Vaccine Allocation%
Other essential workers,1117054,157904,14.1
