BY COUNTY 


County,Total Eligible People,Courses Allocated,Vaccine Allocation%
Douglas,7014,7014,100.0
Lancaster,4070,4070,100.0
Sarpy,2212,2212,100.0
Hall,679,679,100.0
Buffalo,640,640,100.0
Dodge,395,395,100.0
Madison,391,391,100.0
Scotts Bluff,380,380,100.0
Lincoln,376,376,100.0
Adams,341,341,100.0
Platte,338,338,100.0
Cass,255,255,100.0
Dawson,250,250,100.0
Dakota,227,227,100.0
Washington,209,209,100.0
Saunders,206,206,100.0
Gage,205,205,100.0
Seward,188,188,100.0
Saline,170,170,100.0
Otoe,157,157,100.0
York,150,150,100.0
Wayne,127,127,100.0
Dawes,124,124,100.0
Box Butte,117,117,100.0
Red Willow,111,111,100.0
Colfax,110,110,100.0
Custer,101,101,100.0
Cheyenne,100,100,100.0
Hamilton,93,93,100.0
Holt,89,89,100.0
Phelps,86,86,100.0
Cuming,85,85,100.0
Thurston,79,79,100.0
Nemaha,78,78,100.0
Merrick,77,77,100.0
Cedar,75,75,100.0
Butler,73,73,100.0
Knox,71,71,100.0
Richardson,68,68,100.0
Pierce,68,68,100.0
Keith,67,67,100.0
Jefferson,64,64,100.0
Kearney,64,64,100.0
Burt,61,61,100.0
Howard,59,59,100.0
Clay,58,58,100.0
Cherry,57,57,100.0
Stanton,57,57,100.0
Antelope,56,56,100.0
Dixon,55,55,100.0
Fillmore,53,53,100.0
Polk,49,49,100.0
Boone,46,46,100.0
Sheridan,46,46,100.0
Morrill,44,44,100.0
Furnas,43,43,100.0
Thayer,41,41,100.0
Valley,39,39,100.0
Chase,37,37,100.0
Johnson,37,37,100.0
Nuckolls,34,34,100.0
Nance,32,32,100.0
Kimball,31,31,100.0
Webster,30,30,100.0
Harlan,30,30,100.0
Frontier,27,27,100.0
Brown,26,26,100.0
Franklin,26,26,100.0
Perkins,25,25,100.0
Hitchcock,25,25,100.0
Sherman,24,24,100.0
Pawnee,23,23,100.0
Greeley,21,21,100.0
Dundy,19,19,100.0
Gosper,17,17,100.0
Garden,16,16,100.0
Garfield,16,16,100.0
Deuel,16,16,100.0
Boyd,14,14,100.0
Sioux,13,13,100.0
Rock,12,12,100.0
Logan,9,9,100.0
Keya Paha,8,8,100.0
Thomas,7,7,100.0
Hayes,7,7,100.0
Wheeler,6,6,100.0
Grant,6,6,100.0
Hooker,6,6,100.0
Banner,6,6,100.0
Loup,4,4,100.0
Blaine,3,3,100.0
Arthur,3,3,100.0
McPherson,2,2,100.0



 BY POPULATION 


CATEGORY,Total Eligible People,Courses Allocated,Vaccine Allocation%
Aged 15-49 and prgnant,22162,22162,100.0
