BY COUNTY 


County,Total Eligible People,Courses Allocated,Vaccine Allocation%
Hinds,18439,14350,77.8
Harrison,10317,8029,77.8
Rankin,6431,5005,77.8
Jackson,6255,4868,77.8
Lauderdale,6179,4808,77.8
DeSoto,5844,4548,77.8
Madison,5741,4468,77.8
Lee,5262,4095,77.8
Forrest,4825,3755,77.8
Lamar,3091,2405,77.8
Lowndes,2903,2259,77.8
Lafayette,2386,1856,77.8
Washington,2270,1766,77.8
Jones,2096,1631,77.8
Pearl River,2065,1607,77.8
Warren,1964,1528,77.8
Alcorn,1891,1471,77.8
Pike,1841,1432,77.8
Oktibbeha,1603,1247,77.8
Lincoln,1519,1182,77.8
Leflore,1512,1176,77.8
Hancock,1363,1060,77.8
Union,1359,1057,77.8
Adams,1238,963,77.8
Bolivar,1218,947,77.8
Panola,1217,947,77.8
Monroe,1194,929,77.8
Marion,1179,917,77.8
Pontotoc,1025,797,77.8
Simpson,985,766,77.8
Sunflower,980,762,77.8
Grenada,976,759,77.8
Yazoo,965,751,77.8
Coahoma,937,729,77.8
Scott,877,682,77.8
Marshall,861,670,77.8
Tippah,839,652,77.7
Tate,832,647,77.8
Leake,761,592,77.8
Newton,740,575,77.7
Prentiss,719,559,77.7
Copiah,654,508,77.7
Tishomingo,651,506,77.7
Attala,651,506,77.7
Clay,640,498,77.8
Neshoba,627,487,77.7
George,552,429,77.7
Winston,543,422,77.7
Itawamba,519,403,77.6
Stone,511,397,77.7
Chickasaw,497,386,77.7
Covington,494,384,77.7
Clarke,493,383,77.7
Wayne,422,328,77.7
Smith,397,308,77.6
Calhoun,387,301,77.8
Perry,373,290,77.7
Holmes,370,287,77.6
Webster,310,241,77.7
Walthall,286,222,77.6
Kemper,278,216,77.7
Lawrence,275,214,77.8
Claiborne,256,199,77.7
Noxubee,237,184,77.6
Wilkinson,232,180,77.6
Montgomery,228,177,77.6
Amite,227,176,77.5
Benton,215,167,77.7
Greene,213,165,77.5
Tallahatchie,202,157,77.7
Jasper,201,156,77.6
Franklin,190,147,77.4
Choctaw,165,128,77.6
Tunica,155,120,77.4
Humphreys,153,119,77.8
Jefferson,152,118,77.6
Jefferson Davis,133,103,77.4
Carroll,124,96,77.4
Quitman,95,73,76.8
Yalobusha,73,56,76.7
Sharkey,65,50,76.9
Issaquena,6,4,66.7



 BY POPULATION 


CATEGORY,Total Eligible People,Courses Allocated,Vaccine Allocation%
Health care personnel,127951,99538,77.8
