BY COUNTY 


County,Total Eligible People,Courses Allocated,Vaccine Allocation%
Hinds,21662,6609,30.5
Jackson,20657,6302,30.5
Lee,17169,5238,30.5
DeSoto,16982,5181,30.5
Harrison,15582,4754,30.5
Madison,14284,4358,30.5
Rankin,12418,3788,30.5
Jones,11255,3434,30.5
Forrest,8752,2670,30.5
Scott,8313,2536,30.5
Pontotoc,8139,2483,30.5
Lowndes,7738,2360,30.5
Lauderdale,6708,2046,30.5
Pike,5720,1745,30.5
Union,5543,1691,30.5
Warren,5500,1678,30.5
Leflore,5164,1575,30.5
Monroe,5076,1548,30.5
Lafayette,4696,1432,30.5
Alcorn,4628,1412,30.5
Washington,4293,1309,30.5
Oktibbeha,4242,1294,30.5
Grenada,4086,1246,30.5
Tishomingo,4015,1225,30.5
Panola,3840,1171,30.5
Pearl River,3807,1161,30.5
Bolivar,3455,1054,30.5
Lincoln,3399,1037,30.5
Lamar,3395,1035,30.5
Marshall,3314,1011,30.5
Chickasaw,3186,972,30.5
Itawamba,3163,965,30.5
Copiah,3134,956,30.5
Hancock,2981,909,30.5
Prentiss,2964,904,30.5
Tippah,2941,897,30.5
Yazoo,2774,846,30.5
Covington,2512,766,30.5
Jasper,2461,750,30.5
Adams,2386,728,30.5
Winston,2384,727,30.5
Newton,2268,691,30.5
Coahoma,2244,684,30.5
Sunflower,2101,641,30.5
Neshoba,2100,640,30.5
Clay,2099,640,30.5
Tate,1935,590,30.5
Marion,1927,587,30.5
Calhoun,1898,579,30.5
Wayne,1862,568,30.5
Holmes,1809,551,30.5
Smith,1738,530,30.5
Yalobusha,1678,511,30.5
George,1617,493,30.5
Simpson,1602,488,30.5
Attala,1577,481,30.5
Leake,1472,449,30.5
Noxubee,1461,445,30.5
Stone,1416,432,30.5
Tunica,1406,428,30.4
Lawrence,1372,418,30.5
Clarke,1341,409,30.5
Perry,1323,403,30.5
Humphreys,1307,398,30.5
Walthall,1096,334,30.5
Tallahatchie,989,301,30.4
Amite,920,280,30.4
Kemper,892,272,30.5
Greene,858,261,30.4
Montgomery,815,248,30.4
Jefferson Davis,721,219,30.4
Claiborne,720,219,30.4
Choctaw,718,219,30.5
Webster,697,212,30.4
Wilkinson,689,210,30.5
Carroll,592,180,30.4
Benton,584,178,30.5
Quitman,498,151,30.3
Franklin,474,144,30.4
Jefferson,465,141,30.3
Sharkey,338,103,30.5
Issaquena,33,10,30.3



 BY POPULATION 


CATEGORY,Total Eligible People,Courses Allocated,Vaccine Allocation%
Frontline essential workers,326370,99541,30.5
