BY COUNTY 


County,Total Eligible People,Courses Allocated,Vaccine Allocation%
Kings,21092,21092,100.0
Queens,17042,17042,100.0
New York,13149,13149,100.0
Suffolk,12865,12865,100.0
Nassau,11652,11652,100.0
Bronx,11567,11567,100.0
Erie,8349,8349,100.0
Westchester,7894,7894,100.0
Monroe,6181,6181,100.0
Richmond,4375,4375,100.0
Onondaga,4025,4025,100.0
Orange,3261,3261,100.0
Albany,2699,2699,100.0
Rockland,2671,2671,100.0
Dutchess,2351,2351,100.0
Niagara,2014,2014,100.0
Oneida,2014,2014,100.0
Saratoga,1943,1943,100.0
Broome,1745,1745,100.0
Rensselaer,1389,1389,100.0
Ulster,1372,1372,100.0
Schenectady,1273,1273,100.0
Chautauqua,1228,1228,100.0
Oswego,1075,1075,100.0
Jefferson,1024,1024,100.0
Ontario,923,923,100.0
St. Lawrence,879,879,100.0
Putnam,864,864,100.0
Wayne,811,811,100.0
Steuben,803,803,100.0
Chemung,798,798,100.0
Tompkins,723,723,100.0
Cayuga,708,708,100.0
Clinton,695,695,100.0
Cattaraugus,684,684,100.0
Madison,617,617,100.0
Warren,616,616,100.0
Sullivan,592,592,100.0
Herkimer,561,561,100.0
Columbia,517,517,100.0
Livingston,509,509,100.0
Otsego,496,496,100.0
Washington,495,495,100.0
Genesee,478,478,100.0
Fulton,475,475,100.0
Tioga,430,430,100.0
Greene,428,428,100.0
Chenango,414,414,100.0
Montgomery,408,408,100.0
Cortland,403,403,100.0
Franklin,400,400,100.0
Allegany,382,382,100.0
Delaware,369,369,100.0
Wyoming,351,351,100.0
Orleans,346,346,100.0
Seneca,310,310,100.0
Essex,285,285,100.0
Yates,222,222,100.0
Schoharie,221,221,100.0
Lewis,199,199,100.0
Schuyler,155,155,100.0
Hamilton,35,35,100.0



 BY POPULATION 


CATEGORY,Total Eligible People,Courses Allocated,Vaccine Allocation%
Aged under 65 w cancer,162852,162852,100.0
