BY COUNTY 


County,Total Eligible People,Courses Allocated,Vaccine Allocation%
Yellowstone,12137,7134,58.8
Missoula,6688,3931,58.8
Flathead,6375,3747,58.8
Lewis and Clark,4561,2681,58.8
Gallatin,4486,2637,58.8
Cascade,3506,2061,58.8
Silver Bow,2361,1387,58.7
Ravalli,1729,1016,58.8
Lake,941,553,58.8
Lincoln,898,527,58.7
Deer Lodge,628,369,58.8
Glacier,607,356,58.6
Big Horn,604,355,58.8
Hill,547,321,58.7
Park,491,288,58.7
Sanders,448,263,58.7
Custer,441,259,58.7
Fergus,441,259,58.7
Beaverhead,410,241,58.8
Richland,398,233,58.5
Rosebud,386,226,58.5
Roosevelt,365,214,58.6
Valley,353,207,58.6
Carbon,277,162,58.5
Jefferson,276,162,58.7
Stillwater,277,162,58.5
Dawson,270,158,58.5
Teton,214,125,58.4
Pondera,211,124,58.8
Madison,207,121,58.5
Blaine,197,115,58.4
Powell,170,99,58.2
Sheridan,166,97,58.4
Broadwater,158,92,58.2
Chouteau,122,71,58.2
Musselshell,113,66,58.4
Toole,111,65,58.6
Phillips,92,54,58.7
Mineral,83,48,57.8
Fallon,63,37,58.7
Sweet Grass,61,35,57.4
Wheatland,44,25,56.8
Liberty,31,18,58.1
Meagher,30,17,56.7
Daniels,25,14,56.0
McCone,21,12,57.1
Granite,19,11,57.9
Carter,10,5,50.0
Judith Basin,8,4,50.0
Prairie,8,4,50.0
Powder River,3,1,33.3
Garfield,1,0,0.0
Golden Valley,1,0,0.0
Wibaux,1,0,0.0



 BY POPULATION 


CATEGORY,Total Eligible People,Courses Allocated,Vaccine Allocation%
Health care personnel,53071,31169,58.7
