BY COUNTY 


County,Total Eligible People,Courses Allocated,Vaccine Allocation%
Montgomery,67629,33101,48.9
Baltimore,61926,30310,48.9
Prince George's,43319,21202,48.9
Baltimore City,33780,16533,48.9
Anne Arundel,32665,15988,48.9
Howard,16382,8018,48.9
Harford,15891,7778,48.9
Frederick,14477,7085,48.9
Carroll,11251,5506,48.9
Washington,11110,5437,48.9
Charles,7345,3595,48.9
Wicomico,6587,3224,48.9
Allegany,6469,3166,48.9
Worcester,6212,3040,48.9
Cecil,5853,2864,48.9
St. Mary's,5709,2794,48.9
Calvert,5277,2582,48.9
Talbot,4973,2434,48.9
Queen Anne's,3598,1761,48.9
Dorchester,2855,1397,48.9
Garrett,2707,1324,48.9
Kent,2299,1125,48.9
Caroline,2185,1069,48.9
Somerset,1742,852,48.9



 BY POPULATION 


CATEGORY,Total Eligible People,Courses Allocated,Vaccine Allocation%
Aged 75+,372241,182185,48.9
