BY COUNTY 


County,Total Eligible People,Courses Allocated,Vaccine Allocation%
El Paso,4957,4957,100.0
Denver,4916,4916,100.0
Arapahoe,4202,4202,100.0
Jefferson,3930,3930,100.0
Adams,3320,3320,100.0
Larimer,2314,2314,100.0
Douglas,2190,2190,100.0
Weld,2008,2008,100.0
Boulder,1991,1991,100.0
Pueblo,1202,1202,100.0
Mesa,1046,1046,100.0
Broomfield,440,440,100.0
Garfield,371,371,100.0
La Plata,324,324,100.0
Fremont,321,321,100.0
Eagle,302,302,100.0
Montrose,301,301,100.0
Delta,219,219,100.0
Teller,187,187,100.0
Morgan,177,177,100.0
Logan,161,161,100.0
Montezuma,157,157,100.0
Elbert,155,155,100.0
Routt,150,150,100.0
Chaffee,132,132,100.0
Summit,130,130,100.0
Otero,114,114,100.0
Gunnison,111,111,100.0
Alamosa,103,103,100.0
Pitkin,102,102,100.0
Park,98,98,100.0
Las Animas,93,93,100.0
Moffat,81,81,100.0
Grand,81,81,100.0
Archuleta,80,80,100.0
Prowers,78,78,100.0
Yuma,71,71,100.0
Clear Creek,67,67,100.0
Rio Grande,57,57,100.0
San Miguel,46,46,100.0
Kit Carson,43,43,100.0
Huerfano,43,43,100.0
Saguache,42,42,100.0
Lincoln,39,39,100.0
Lake,38,38,100.0
Ouray,37,37,100.0
Phillips,35,35,100.0
Rio Blanco,34,34,100.0
Bent,31,31,100.0
Conejos,28,28,100.0
Washington,28,28,100.0
Baca,26,26,100.0
Gilpin,25,25,100.0
Costilla,24,24,100.0
Custer,22,22,100.0
Crowley,21,21,100.0
Kiowa,17,17,100.0
Cheyenne,16,16,100.0
Sedgwick,12,12,100.0
Dolores,11,11,100.0
Jackson,10,10,100.0
Hinsdale,7,7,100.0
Mineral,6,6,100.0
San Juan,5,5,100.0



 BY POPULATION 


CATEGORY,Total Eligible People,Courses Allocated,Vaccine Allocation%
Aged under 65 w cancer,37385,37385,100.0
