BY COUNTY 


County,Total Eligible People,Courses Allocated,Vaccine Allocation%
Montgomery,6897,6897,100.0
Baltimore,6846,6846,100.0
Prince George's,6280,6280,100.0
Baltimore City,5186,5186,100.0
Anne Arundel,4365,4365,100.0
Howard,2254,2254,100.0
Harford,2155,2155,100.0
Frederick,1984,1984,100.0
Carroll,1413,1413,100.0
Washington,1247,1247,100.0
Charles,1182,1182,100.0
Wicomico,963,963,100.0
St. Mary's,926,926,100.0
Cecil,921,921,100.0
Calvert,707,707,100.0
Allegany,622,622,100.0
Worcester,468,468,100.0
Queen Anne's,425,425,100.0
Talbot,296,296,100.0
Dorchester,281,281,100.0
Caroline,271,271,100.0
Garrett,225,225,100.0
Somerset,211,211,100.0
Kent,146,146,100.0



 BY POPULATION 


CATEGORY,Total Eligible People,Courses Allocated,Vaccine Allocation%
Aged under 65 w cancer,46271,46271,100.0
