BY COUNTY 


County,Total Eligible People,Courses Allocated,Vaccine Allocation%
Pulaski,3325,3325,100.0
Benton,1972,1972,100.0
Washington,1825,1825,100.0
Sebastian,1020,1020,100.0
Saline,1019,1019,100.0
Faulkner,962,962,100.0
Craighead,907,907,100.0
Garland,863,863,100.0
White,672,672,100.0
Jefferson,664,664,100.0
Lonoke,606,606,100.0
Crawford,514,514,100.0
Pope,474,474,100.0
Mississippi,380,380,100.0
Greene,358,358,100.0
Crittenden,356,356,100.0
Baxter,346,346,100.0
Union,343,343,100.0
Miller,331,331,100.0
Boone,313,313,100.0
Independence,307,307,100.0
Hot Spring,277,277,100.0
Poinsett,238,238,100.0
Cleburne,220,220,100.0
Johnson,218,218,100.0
Clark,212,212,100.0
Carroll,210,210,100.0
Ouachita,201,201,100.0
St. Francis,183,183,100.0
Ashley,183,183,100.0
Columbia,181,181,100.0
Hempstead,170,170,100.0
Randolph,170,170,100.0
Arkansas,170,170,100.0
Lawrence,169,169,100.0
Logan,169,169,100.0
Yell,166,166,100.0
Phillips,166,166,100.0
Grant,162,162,100.0
Conway,160,160,100.0
Sharp,155,155,100.0
Drew,154,154,100.0
Franklin,152,152,100.0
Cross,152,152,100.0
Jackson,148,148,100.0
Clay,147,147,100.0
Polk,144,144,100.0
Marion,141,141,100.0
Van Buren,140,140,100.0
Madison,121,121,100.0
Little River,108,108,100.0
Sevier,101,101,100.0
Howard,101,101,100.0
Stone,99,99,100.0
Fulton,95,95,100.0
Desha,91,91,100.0
Bradley,91,91,100.0
Izard,90,90,100.0
Perry,88,88,100.0
Pike,86,86,100.0
Lincoln,82,82,100.0
Scott,81,81,100.0
Montgomery,78,78,100.0
Prairie,77,77,100.0
Chicot,77,77,100.0
Monroe,76,76,100.0
Nevada,74,74,100.0
Lee,72,72,100.0
Woodruff,72,72,100.0
Dallas,71,71,100.0
Searcy,70,70,100.0
Cleveland,68,68,100.0
Lafayette,45,45,100.0
Newton,44,44,100.0
Calhoun,41,41,100.0



 BY POPULATION 


CATEGORY,Total Eligible People,Courses Allocated,Vaccine Allocation%
Aged under 65 w cancer,24614,24614,100.0
