BY COUNTY 


County,Total Eligible People,Courses Allocated,Vaccine Allocation%
East Baton Rouge,3755,3755,100.0
Jefferson,3604,3604,100.0
Orleans,3099,3099,100.0
St. Tammany,2153,2153,100.0
Caddo,2114,2114,100.0
Lafayette,1954,1954,100.0
Calcasieu,1684,1684,100.0
Ouachita,1298,1298,100.0
Livingston,1138,1138,100.0
Rapides,1100,1100,100.0
Tangipahoa,1081,1081,100.0
Ascension,1032,1032,100.0
Bossier,1018,1018,100.0
Terrebonne,987,987,100.0
Lafourche,824,824,100.0
St. Landry,787,787,100.0
Iberia,605,605,100.0
Acadia,548,548,100.0
Vermilion,506,506,100.0
St. Martin,503,503,100.0
Vernon,470,470,100.0
St. Mary,443,443,100.0
Washington,423,423,100.0
St. Charles,402,402,100.0
St. John the Baptist,373,373,100.0
Lincoln,368,368,100.0
St. Bernard,356,356,100.0
Webster,354,354,100.0
Natchitoches,351,351,100.0
Iberville,336,336,100.0
Avoyelles,311,311,100.0
Beauregard,295,295,100.0
Evangeline,294,294,100.0
Morehouse,264,264,100.0
De Soto,257,257,100.0
Jefferson Davis,252,252,100.0
West Baton Rouge,230,230,100.0
Allen,221,221,100.0
Pointe Coupee,197,197,100.0
Sabine,196,196,100.0
Assumption,192,192,100.0
St. James,190,190,100.0
East Feliciana,182,182,100.0
Plaquemines,182,182,100.0
Union,180,180,100.0
Grant,180,180,100.0
Concordia,169,169,100.0
Richland,165,165,100.0
Franklin,164,164,100.0
West Feliciana,142,142,100.0
Claiborne,142,142,100.0
Bienville,126,126,100.0
Jackson,119,119,100.0
Winn,118,118,100.0
LaSalle,118,118,100.0
St. Helena,102,102,100.0
Madison,91,91,100.0
Catahoula,88,88,100.0
West Carroll,88,88,100.0
Caldwell,83,83,100.0
East Carroll,73,73,100.0
Red River,61,61,100.0
Cameron,58,58,100.0
Tensas,26,26,100.0



 BY POPULATION 


CATEGORY,Total Eligible People,Courses Allocated,Vaccine Allocation%
Aged under 65 w cancer,39222,39222,100.0
